id,handle,created_at,text,cleaned_text
1514965842425151500,RebelWolfGangg,2022-04-15 13:56:18+00:00,"Rebel Wolf Gang #0386 has just been sold for 0.02BNB
https://t.co/dNgzC1ICIw
#Donn_NFT #bnb #pentasian #nftart #pentas #pentasio #rebelwolfgang https://t.co/g1fSriKy13",rebel wolf gang 0386 sold 002bnbdonn_nft bnb pentasian nftart pentas pentasio rebelwolfgang
1514965834124378116,KucingTools,2022-04-15 13:56:16+00:00,"🟢 NFT SOLD 🟢

📋 Name: Rebel Wolf Gang #0386
💰 Price: 0.02 BNB (8.34 USD)

⬆️ From: 0x528a2430.....319b5
⬇️ To: 0x1Aa8816f.....Ac53f

🛒 Marketplace: https://t.co/9jRAQW9Hug
📈 Transaction: https://t.co/4uG7plMfHj

#Pentas #KucingPunk https://t.co/gUqlr6rXrz",nft sold name rebel wolf gang 0386 price 002 bnb 834 usd 0x528a2430319b5 0x1aa8816fac53f marketplace transaction pentas kucingpunk
1514965831276703748,LarinRahman,2022-04-15 13:56:15+00:00,The is a great project which is developed by a very professional and expert team. A potential project for the good future. #MetapleFinance #Metaple #MLX #blockchain #cryptocurrency #technology  #crypto #Binance #BNB #cryptocurrencies #fintech https://t.co/vPjtTMNt6t,great project developed professional expert team potential project good future metaplefinance metaple mlx blockchain cryptocurrency technology crypto binance bnb cryptocurrencies fintech
1514965810955132930,TIFAcutee,2022-04-15 13:56:10+00:00,"✅ Get real time notification on Telegram
✅ Learn my simple price action setup
✅ Master crypto airdrop

🔸 https://t.co/qcOQjlyeZJ

$ICP $EOS $CRV $BAKE $ETC $SFP $DOT $WAVES $XMR $ARPA $BNB $RAY  60241711 https://t.co/pxonLJDpH4",get real time notification telegram learn simple price action setup master crypto airdrop icp eos crv bake etc sfp dot waves xmr arpa bnb ray 60241711
1514965804357279745,satriamatrixfm,2022-04-15 13:56:09+00:00,"@JackTheMetas @HorizonNFTworld Amazing GiveAway Sir
0x3118F38E1E050f06D107731a78649c388D8fd8D2
#elonmusk #nft #nftcommunity #nftproject #nftart #nftartist #nftartists #nftcollector #nftcollectors #NFTProject  #FreeNFT #giveaway #BTC
#ETH  #BNB #PolygonNFT #MATIC 
#tezos #APECOIN #DOGE #TRX #BabyDoge #LTC",jackthemetas horizonnftworld amazing giveaway sir0x3118f38e1e050f06d107731a78649c388d8fd8d2elonmusk nft nftcommunity nftproject nftart nftartist nftartists nftcollector nftcollectors nftproject freenft giveaway btceth bnb polygonnft matic tezos apecoin doge trx babydoge ltc
1514965802621059076,TopPaidSignals,2022-04-15 13:56:08+00:00,"#talks

🐯tahervag
tahervag:
scalp limit long 39986 SL 39930 Tp 40586, 40700 https://t.co/UCX9l7Wz6k  &lt;@
Telegram Channel = Crypto Robot Signals
#BNB  #BNB #OasisNetwork  #ROSE #StargateFinance  #STG #NEARProtocol  #NEAR #Avalanche  #AVAX https://t.co/2L6Zi1RUAq",talkstahervagtahervagscalp limit long 39986 sl 39930 tp 40586 40700 lttelegram channel crypto robot signalsbnb bnb oasisnetwork rose stargatefinance stg nearprotocol near avalanche avax
1514965797533274119,TopPaidSignals,2022-04-15 13:56:07+00:00,"#talks

🐯tahervag
tahervag:
scalp limit long 39986 SL 39930 Tp 40586, 40700 https://t.co/UCX9l7Wz6k  &lt;@
Telegram Channel = Crypto Robot Signals
#BNB  #BNB #OasisNetwork  #ROSE #StargateFinance  #STG #NEARProtocol  #NEAR #Avalanche  #AVAX https://t.co/gSWTyM5iOs",talkstahervagtahervagscalp limit long 39986 sl 39930 tp 40586 40700 lttelegram channel crypto robot signalsbnb bnb oasisnetwork rose stargatefinance stg nearprotocol near avalanche avax
1514965793812926468,TorreTech,2022-04-15 13:56:06+00:00,"@BlueLotusDao @mars4_me @LamdenTau @Poolz__ Genesys Network and the entire Blue Lotus family invite @mars4_me @LamdenTau &amp; @Poolz__ to join #BlueLotusDao

For more information, you can DM us. Gladly, we will send you all the information

#WeBuildTheFuture
#GenesysNetwork #BlueLotus #BNB #blockchain #cryptocurrency #Crypto",bluelotusdao mars4_me lamdentau poolz__ genesys network entire blue lotus family invite mars4_me lamdentau amp poolz__ join bluelotusdaofor information dm us gladly send informationwebuildthefuturegenesysnetwork bluelotus bnb blockchain cryptocurrency crypto
1514965793141886978,Stacking13,2022-04-15 13:56:06+00:00,Sometimes I dream of $bnb,sometimes dream bnb
1514965778273120258,MCStaker,2022-04-15 13:56:02+00:00,"🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",4 minutes left launch4 minutes left launch4 minutes left launch4 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965765283360779,JohnMikeA30,2022-04-15 13:55:59+00:00,@Brooks92266313 @AltcoinWorldcom $BABYCAT We think of Baby Catcoin as mobile. It's not one company; it's broad..#babycatcoinbsc #BTC #BNB,brooks92266313 altcoinworldcom babycat think baby catcoin mobile one company broadbabycatcoinbsc btc bnb
1514965752088084486,mohammadmarivan,2022-04-15 13:55:56+00:00,"@RiceDeFiWallet @AirdropDet i lke it
please accept #iran in #Binance.com

@aryamarivan
@kurd_coin 
@BlackHatHacke14 
@mmarivanpooler
@mohammadmostafaee
@mohammadmarivan 

#ElonMusk 
#Metaverse
#Trustwallet 
#Binance 
#BNB",ricedefiwallet airdropdet lke itplease accept iran binancecomaryamarivankurd_coin blackhathacke14 mmarivanpoolermohammadmostafaeemohammadmarivan elonmusk metaversetrustwallet binance bnb
1514965749646905349,TopPaidSignals,2022-04-15 13:55:56+00:00,"Close
Telegram Channel = Blaze Premium signals
#BNB  #BNB #OasisNetwork  #ROSE #StargateFinance  #STG #NEARProtocol  #NEAR #Avalanche  #AVAX",closetelegram channel blaze premium signalsbnb bnb oasisnetwork rose stargatefinance stg nearprotocol near avalanche avax
1514965746606292995,TMTTinh,2022-04-15 13:55:55+00:00,@bnb_today Good job,bnb_today good job
1514965745955852291,loganfarm2k1,2022-04-15 13:55:55+00:00,@DaCryptoGeneral #Bemil #Bemil_new_era #movetoearn #playtoearn #VietnamBlockchainExpoverse #BSC #NFT #Gamefi #Metaverse   #MVBIV  #BinanceBlockchainWeek #BNB can do it faster than you expected https://t.co/ZsFPK4fDu8,dacryptogeneral bemil bemil_new_era movetoearn playtoearn vietnamblockchainexpoverse bsc nft gamefi metaverse mvbiv binanceblockchainweek bnb faster expected
1514965709230841856,LarinRahman,2022-04-15 13:55:46+00:00,This project is running smoothly and stronger then ever. This project is a main player in crypto finance and it will be very great. An amazing project this is. #MetapleFinance #Metaple #MLX #blockchain #cryptocurrency #technology  #crypto #Binance #BNB #cryptocurrencies,project running smoothly stronger ever project main player crypto finance great amazing project metaplefinance metaple mlx blockchain cryptocurrency technology crypto binance bnb cryptocurrencies
1514965701559296006,TorreTech,2022-04-15 13:55:44+00:00,"@BlueLotusDao @AogCoin @StrikeXofficial @UNCX_token Genesys Network and the entire Blue Lotus family invite @AogCoin @StrikeXofficial &amp; @UNCX_token to join #BlueLotusDao

For more information, you can DM us. Gladly, we will send you all the information

#WeBuildTheFuture
#GenesysNetwork #BlueLotus #BNB #blockchain #cryptocurrency",bluelotusdao aogcoin strikexofficial uncx_token genesys network entire blue lotus family invite aogcoin strikexofficial amp uncx_token join bluelotusdaofor information dm us gladly send informationwebuildthefuturegenesysnetwork bluelotus bnb blockchain cryptocurrency
1514965683532349443,cryptozoidofcl,2022-04-15 13:55:40+00:00,"Let’s put 10 #BNB in one low cap #BSCGem 

#BSC #Binance #BSCGems",lets put 10 bnb one low cap bscgem bsc binance bscgems
1514965642125844485,Cristin27167707,2022-04-15 13:55:30+00:00,@efraicam I love it @febrimulson @marejf @tolgaklein @NProshletsov @aji_ue @surely_not_mama @Irineuzin9 @BNB_Tips @melvic_61074 @Anty1615 @i_glorie @AminBabali @nartadiga78 @Altayistiklal @AlexMudarisov @AnticMen @bagjibin3,efraicam love febrimulson marejf tolgaklein nproshletsov aji_ue surely_not_mama irineuzin9 bnb_tips melvic_61074 anty1615 i_glorie aminbabali nartadiga78 altayistiklal alexmudarisov anticmen bagjibin3
1514965636883312645,subhashdudi22,2022-04-15 13:55:29+00:00,"@Cylumfinance good project

#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH

@Nilusubmahariya @Ganeshdudi18 @NAVEENDUDI38",cylumfinance good projectcylum cym bnb bsc cryptocurrency binance btc ethnilusubmahariya ganeshdudi18 naveendudi38
1514965632625782786,loganfarm2k1,2022-04-15 13:55:28+00:00,b for #Bemil #Bemil_new_era #movetoearn #playtoearn #VietnamBlockchainExpoverse #BSC #NFT #Gamefi #Metaverse   #MVBIV  #BinanceBlockchainWeek #BNB https://t.co/cYo0jtCWZ9 https://t.co/6D5ueRojlJ,b bemil bemil_new_era movetoearn playtoearn vietnamblockchainexpoverse bsc nft gamefi metaverse mvbiv binanceblockchainweek bnb
1514965628427583491,frurrystvan,2022-04-15 13:55:27+00:00,"The Y360 will certainly be a successful project as it has a great team that is more than qualified and focused on making this project a success.

#yield360 #Y360 #Autocompounding #autostaking #StakingRewards #APY #highapy #rewards #BSC #BSCGems #BNB",y360 certainly successful project great team qualified focused making project successyield360 y360 autocompounding autostaking stakingrewards apy highapy rewards bsc bscgems bnb
1514965622345584640,TorreTech,2022-04-15 13:55:25+00:00,"@BlueLotusDao @VentFinance @O3_Labs @polychainmon Genesys Network and the entire Blue Lotus family invite @VentFinance @O3_Labs &amp; @polychainmon to join #BlueLotusDao

For more information, you can DM us. Gladly, we will send you all the information

#WeBuildTheFuture
#GenesysNetwork #BlueLotus #BNB #blockchain #cryptocurrency",bluelotusdao ventfinance o3_labs polychainmon genesys network entire blue lotus family invite ventfinance o3_labs amp polychainmon join bluelotusdaofor information dm us gladly send informationwebuildthefuturegenesysnetwork bluelotus bnb blockchain cryptocurrency
1514965600686477315,Jeki_AT,2022-04-15 13:55:20+00:00,"@chitaglorya__ @bull_bnb @Luxy_io 🌸🌷🌷🌷🌷🌸
☀️Get BIGWIN☀️
☀️☀️ soon ☀️☀️
🐦**** Amin ****🐦
🌸🌷🌷🌷🌷🌸 https://t.co/8oSy76Em2U",chitaglorya__ bull_bnb luxy_io get bigwin soon amin
1514965580586971139,satriamatrixfm,2022-04-15 13:55:15+00:00,"@my3dvas Amazing GiveAway Sir
0x3118F38E1E050f06D107731a78649c388D8fd8D2
#elonmusk #nft #nftcommunity #nftproject #nftart #nftartist #nftartists #nftcollector #nftcollectors #NFTProject  #FreeNFT #giveaway #BTC
#ETH  #BNB #PolygonNFT #MATIC 
#tezos #APECOIN #DOGE #TRX #BabyDoge #LTC",my3dvas amazing giveaway sir0x3118f38e1e050f06d107731a78649c388d8fd8d2elonmusk nft nftcommunity nftproject nftart nftartist nftartists nftcollector nftcollectors nftproject freenft giveaway btceth bnb polygonnft matic tezos apecoin doge trx babydoge ltc
1514965578884141062,loganfarm2k1,2022-04-15 13:55:15+00:00,@Huobi_India #Bemil #Bemil_new_era #movetoearn #playtoearn #VietnamBlockchainExpoverse #BSC #NFT #Gamefi #Metaverse   #MVBIV  #BinanceBlockchainWeek #BNB is my answer https://t.co/YMe6e7advh,huobi_india bemil bemil_new_era movetoearn playtoearn vietnamblockchainexpoverse bsc nft gamefi metaverse mvbiv binanceblockchainweek bnb answer
1514965570336485377,Harpree25945404,2022-04-15 13:55:13+00:00,"@dogecoin Hi🙏 I am from India 
Collecting charity to start a trust for various social issues, If you can help then please contribute to my bnb wallet
0x4DC5F2BFF864dA32F109968E49FFe6c5e312921c
Little drops of water make the mighty ocean.
Thanks! 🙏",dogecoin hi india collecting charity start trust various social issues help please contribute bnb wallet0x4dc5f2bff864da32f109968e49ffe6c5e312921clittle drops water make mighty oceanthanks
1514965570193657860,dryptoguy,2022-04-15 13:55:13+00:00,"🔴 2013 - You missed $BTC
🔴 2014 - You missed $DOGE
🔴 2015 - You missed $XRP
🔴 2016 - You missed $ETH
🔴 2017 - You missed $ADA
🔴 2018 - You missed $BNB
🔴 2019 - You missed $LINK
🔴 2020 - You missed $DOT
🔴 2021 - You missed $SHIB
🟢 In 2022, don't miss $HAR https://t.co/gdek8HmYBC",2013 missed btc 2014 missed doge 2015 missed xrp 2016 missed eth 2017 missed ada 2018 missed bnb 2019 missed link 2020 missed dot 2021 missed shib 2022 dont miss har
1514965544885432323,CHENYU51130111,2022-04-15 13:55:07+00:00,"#AirCoin Global Conference is underway, welcome you to learn how to buy fiat currency in a decentralized trading system and get it to your wallet in seconds
👇👇👇
 #AirCoinDAOLabs #AirCash #AirChain #AirSwap #binance #BNB https://t.co/LU2wyQ1rvK https://t.co/aiaMFAguxA",aircoin global conference underway welcome learn buy fiat currency decentralized trading system get wallet seconds aircoindaolabs aircash airchain airswap binance bnb
1514965540858740736,Alexscott_hack,2022-04-15 13:55:06+00:00,@Tusia76704191 @Google Inbox me now on how to recover trust wallet phrase and coinbase account recovery #Trustwallet #cryptocurrency #Bnb     #cyber #RecoveryPhrase #coinbase #crypto #Ethereum #CryptoNews #Binance     #BTC     #Anonymous,tusia76704191 google inbox recover trust wallet phrase coinbase account recovery trustwallet cryptocurrency bnb cyber recoveryphrase coinbase crypto ethereum cryptonews binance btc anonymous
1514965522462478343,MCStaker,2022-04-15 13:55:01+00:00,"🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",5 minutes left launch5 minutes left launch5 minutes left launch5 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965517542600717,StoreFiAi,2022-04-15 13:55:00+00:00,"Top 10 #Cryptocurrency Live Prices: 
(09:55 AM . Apr 15,2022)

#BTC $40089.92
#ETH $3012.43
#BNB $415.89
#DOGE $0.15
#SHIB $0.0000257028
#AXS $47.41
#MANA $2.12
#UNI $9.59
#GM $0.0000214777
#KISHU $0.0000000014

Comments! Which coins would like to be listed?",top 10 cryptocurrency live prices 0955 apr 152022btc 4008992eth 301243bnb 41589doge 015shib 00000257028axs 4741mana 212uni 959gm 00000214777kishu 00000000014comments coins would like listed
1514965515109863428,JohnMikeA30,2022-04-15 13:55:00+00:00,@Brooks92266313 @WhaleEverything @BabyCatcoinBSC $BABYCAT and digital currency is just this thing that was always going to happen..#babycatcoinbsc #BTC #BNB,brooks92266313 whaleeverything babycatcoinbsc babycat digital currency thing always going happenbabycatcoinbsc btc bnb
1514965513868558336,RugzFiat,2022-04-15 13:54:59+00:00,"@_nicNFT 3D best trait @DegenApeClub 🔥

#DAC #nfts #nft #nftart #degenapes #pixelart #nftcommunity #nftcollector #cryptoart #digitalart #art #artwork #NFTartwork #blockchain #nftcollectors #nftcollectibles #BNB #NFTshill #NFTartists #NFTcollection #artoftheday #nftartgallery #BNBChain https://t.co/g66eejOtNS",_nicnft 3d best trait degenapeclub dac nfts nft nftart degenapes pixelart nftcommunity nftcollector cryptoart digitalart art artwork nftartwork blockchain nftcollectors nftcollectibles bnb nftshill nftartists nftcollection artoftheday nftartgallery bnbchain
1514965472722096128,PANONYGroup,2022-04-15 13:54:50+00:00,"2022.04.15 @PANONYGroup x @nftscan_com

Past 24 hours top volume #NFT project ranking on BNB Chain!

@StarSharks_SSS, a NFT-GameFi ecosystem based on the BSC chain, has transaction volume of 1,176 BNB in the last 24 hours,with 2,437 transactions.

#NFTCommunity #NFTDataDaily https://t.co/Ni4ck0d21W",20220415 panonygroup x nftscan_compast 24 hours top volume nft project ranking bnb chainstarsharks_sss nftgamefi ecosystem based bsc chain transaction volume 1176 bnb last 24 hourswith 2437 transactionsnftcommunity nftdatadaily
1514965422428196868,satriamatrixfm,2022-04-15 13:54:38+00:00,"@NayrsCrypto Amazing GiveAway Sir
0x3118F38E1E050f06D107731a78649c388D8fd8D2
#elonmusk #nft #nftcommunity #nftproject #nftart #nftartist #nftartists #nftcollector #nftcollectors #NFTProject  #FreeNFT #giveaway #BTC
#ETH  #BNB #PolygonNFT #MATIC 
#tezos #APECOIN #DOGE #TRX #BabyDoge #LTC",nayrscrypto amazing giveaway sir0x3118f38e1e050f06d107731a78649c388d8fd8d2elonmusk nft nftcommunity nftproject nftart nftartist nftartists nftcollector nftcollectors nftproject freenft giveaway btceth bnb polygonnft matic tezos apecoin doge trx babydoge ltc
1514965410265067524,JRahmanOfficial,2022-04-15 13:54:35+00:00,"Great project! Must join.
@mohitindia45 @twitmelot @1992Meenakshi 
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH https://t.co/0UmiL1PFDF",great project must joinmohitindia45 twitmelot 1992meenakshi cylum cym bnb bsc cryptocurrency binance btc eth
1514965408763289601,MCStaker,2022-04-15 13:54:34+00:00,"🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",6 minutes left launch6 minutes left launch6 minutes left launch6 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965383685763075,Rizqiutami13,2022-04-15 13:54:28+00:00,"@TrippyTrunkz My entry sir.
#NFTCollection #TTIC #BNB #NFT https://t.co/DEeWoiyvac",trippytrunkz entry sirnftcollection ttic bnb nft
1514965363020075011,tokenviz,2022-04-15 13:54:23+00:00,"🐋 Top 5 cryptocurrency 24 hours price movement

#BTC: $40,150 (−2.43%)
#ethereum: $3,021.29 (−2.13%)
#BNB: $416.4 (−0.90%)
#XRP: $0.7772 (+6.95%)
#SOL: $101.49 (−3.30%)

👉 Follow to bring #crypto dashboard right to your feed. https://t.co/134GURUOUn",top 5 cryptocurrency 24 hours price movementbtc 40150 243ethereum 302129 213bnb 4164 090xrp 07772 695sol 10149 330 follow bring crypto dashboard right feed
1514965359295537156,EZAKlHIKARU,2022-04-15 13:54:23+00:00,"@chitaglorya__ @bull_bnb @Luxy_io win today, wml🤍",chitaglorya__ bull_bnb luxy_io win today wml
1514965357332598789,Vikas73328628,2022-04-15 13:54:22+00:00,"The project develops ever-growing benefits for its users. After reading the official document, I can say with confidence that this project deserves a lot of attention and respect! #Binance #BNB #WBM #Metaverse #Platform #ICO #Altcoin #Cryptocurrency #Fomo #CryptoToSpace",project develops evergrowing benefits users reading official document say confidence project deserves lot attention respectbinance bnb wbm metaverse platform ico altcoin cryptocurrency fomo cryptotospace
1514965310788579328,Alexscott_hack,2022-04-15 13:54:11+00:00,@AkashRo02047884 Inbox me now on how to recover trust wallet phrase and coinbase account recovery #Trustwallet #cryptocurrency #Bnb     #cyber #RecoveryPhrase #coinbase #crypto #Ethereum #CryptoNews #Binance     #BTC     #Anonymous,akashro02047884 inbox recover trust wallet phrase coinbase account recovery trustwallet cryptocurrency bnb cyber recoveryphrase coinbase crypto ethereum cryptonews binance btc anonymous
1514965282179227660,AndersonAR_66,2022-04-15 13:54:04+00:00,"11° - As Feg we will have bnb wrapping (HBNB) one of the possibilities of exiting the Game avoiding sales on the chart and feeding the passive income of the wrapping.
 And many other benefits.",11 feg bnb wrapping hbnb one possibilities exiting game avoiding sales chart feeding passive income wrapping many benefits
1514965274046480388,Sohylasamurai2,2022-04-15 13:54:02+00:00,"@nazanin_samurai $PULI's Extraordinary Progress in the BNB Table 

twitter:
@Puli_Token
 
Buy #PULI via Pancake Swap

💥🎮💥🎮💥

#PULI
https://t.co/Pp4sDfBD4b

Supply 100/000/000

Circ Supply 60,000,000

 $PULI #pulitoken
#BSCGem #LunarCrush
#BSCGemAlert $RBXS
#RBXSamurai #RBXS #RBXStoken #RBX https://t.co/XTf0QFPah6",nazanin_samurai pulis extraordinary progress bnb table twitterpuli_token buy puli via pancake swappulisupply 100000000circ supply 60000000 puli pulitokenbscgem lunarcrushbscgemalert rbxsrbxsamurai rbxs rbxstoken rbx
1514965261446569984,satriamatrixfm,2022-04-15 13:53:59+00:00,"@HALOvsHORN Amazing GiveAway Sir
0x3118F38E1E050f06D107731a78649c388D8fd8D2
#elonmusk #nft #nftcommunity #nftproject #nftart #nftartist #nftartists #nftcollector #nftcollectors #NFTProject  #FreeNFT #giveaway #BTC
#ETH  #BNB #PolygonNFT #MATIC 
#tezos #APECOIN #DOGE #TRX #BabyDoge #LTC",halovshorn amazing giveaway sir0x3118f38e1e050f06d107731a78649c388d8fd8d2elonmusk nft nftcommunity nftproject nftart nftartist nftartists nftcollector nftcollectors nftproject freenft giveaway btceth bnb polygonnft matic tezos apecoin doge trx babydoge ltc
1514965231990153221,Alexscott_hack,2022-04-15 13:53:52+00:00,@endukuvro @Abirami11031 @neneebro Inbox me now on how to recover trust wallet phrase and coinbase account recovery #Trustwallet #cryptocurrency #Bnb     #cyber #RecoveryPhrase #coinbase #crypto #Ethereum #CryptoNews #Binance     #BTC     #Anonymous,endukuvro abirami11031 neneebro inbox recover trust wallet phrase coinbase account recovery trustwallet cryptocurrency bnb cyber recoveryphrase coinbase crypto ethereum cryptonews binance btc anonymous
1514965213686415360,winwinkyutt,2022-04-15 13:53:48+00:00,"@chitaglorya__ @bull_bnb @Luxy_io Done

✨ manifesting to win✨ 
✨ manifesting to win✨ 
✨ manifesting to win✨ 
✨ manifesting to win✨ 
✨ manifesting to win✨ https://t.co/wilV2UiOUY",chitaglorya__ bull_bnb luxy_io done manifesting win manifesting win manifesting win manifesting win manifesting win
1514965189757710344,hodlerise,2022-04-15 13:53:42+00:00,"@EverRise #EverRise $RISE #EverOwn

#Crypto #defi #BNB #ETH #Polygon #FTM #AVAX #BNBchain  #Ethereum #MATIC #Fantom #Avalanche #NFT #Giveaways #NFTGiveaways #cryptogiveaway https://t.co/cDHMzBXZH4",everrise everrise rise everowncrypto defi bnb eth polygon ftm avax bnbchain ethereum matic fantom avalanche nft giveaways nftgiveaways cryptogiveaway
1514965179116953605,Harpree25945404,2022-04-15 13:53:40+00:00,"@BTCTN Hi🙏 I am from India 
Collecting charity to start a trust for various social issues, If you can help then please contribute to my bnb wallet
0x4DC5F2BFF864dA32F109968E49FFe6c5e312921c
Little drops of water make the mighty ocean.
Thanks! 🙏",btctn hi india collecting charity start trust various social issues help please contribute bnb wallet0x4dc5f2bff864da32f109968e49ffe6c5e312921clittle drops water make mighty oceanthanks
1514965122535538688,Alexscott_hack,2022-04-15 13:53:26+00:00,@Cdorff_ @DeraTyler @Naija_PR Inbox me now on how to recover trust wallet phrase and coinbase account recovery #Trustwallet #cryptocurrency #Bnb     #cyber #RecoveryPhrase #coinbase #crypto #Ethereum #CryptoNews #Binance     #BTC     #Anonymous,cdorff_ deratyler naija_pr inbox recover trust wallet phrase coinbase account recovery trustwallet cryptocurrency bnb cyber recoveryphrase coinbase crypto ethereum cryptonews binance btc anonymous
1514965115040415749,Sohylasamurai2,2022-04-15 13:53:24+00:00,"@gholami_Elite $PULI's Extraordinary Progress in the BNB Table 

twitter:
@Puli_Token
 
Buy #PULI via Pancake Swap

💥🎮💥🎮💥

#PULI
https://t.co/Pp4sDfBD4b

Supply 100/000/000

Circ Supply 60,000,000

 $PULI #pulitoken
#BSCGem #LunarCrush
#BSCGemAlert $RBXS
#RBXSamurai #RBXS #RBXStoken #RBX",gholami_elite pulis extraordinary progress bnb table twitterpuli_token buy puli via pancake swappulisupply 100000000circ supply 60000000 puli pulitokenbscgem lunarcrushbscgemalert rbxsrbxsamurai rbxs rbxstoken rbx
1514965101677273091,DogeBNBorg100x,2022-04-15 13:53:21+00:00,"@leslarmetaverse G’day!, Can you tell me about your favorite meme coins? #Crypto #BNBChain, #100xgem, #BNB, #DogeBNBArmy, #DogeBNB https://t.co/fIFIWSrMle",leslarmetaverse gday tell favorite meme coins crypto bnbchain 100xgem bnb dogebnbarmy dogebnb
1514965087081181188,MCStaker,2022-04-15 13:53:18+00:00,"🔥🔥7 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥7 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥7 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥7 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",7 minutes left launch7 minutes left launch7 minutes left launch7 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965073286074380,Saitama_Jen,2022-04-15 13:53:14+00:00,"#Saitama is my retirement plan 💯👌💰🐺💎🙌🙏😍🚀 @InuSaitama 

#Saitamask #SaitamaWolfPack #SaitamaLLC #coinsbitindia #DiamondHands #HODL #cryptocurrency #Wolfcaster #FANGart #BNB #Ethereum",saitama retirement plan inusaitama saitamask saitamawolfpack saitamallc coinsbitindia diamondhands hodl cryptocurrency wolfcaster fangart bnb ethereum
1514965032005685251,Sohylasamurai2,2022-04-15 13:53:04+00:00,"@gholami_Elite @amir_elit @RBXSamurai $PULI's Extraordinary Progress in the BNB Table 

twitter:
@Puli_Token
 
Buy #PULI via Pancake Swap

💥🎮💥🎮💥

#PULI
https://t.co/Pp4sDfBD4b

Supply 100/000/000

Circ Supply 60,000,000

 $PULI #pulitoken
#BSCGem #LunarCrush
#BSCGemAlert $RBXS
#RBXSamurai #RBXS #RBXStoken #RBX https://t.co/t8yJ8rntnG",gholami_elite amir_elit rbxsamurai pulis extraordinary progress bnb table twitterpuli_token buy puli via pancake swappulisupply 100000000circ supply 60000000 puli pulitokenbscgem lunarcrushbscgemalert rbxsrbxsamurai rbxs rbxstoken rbx
1514965031380824070,mercava2014,2022-04-15 13:53:04+00:00,"@Cylumfinance Replying to 
@Cylumfinance
A good project requires a strong team and there is definitely a strong team in this project.
@ehsan30027500

@rezamashhadi865

@AstaraFranklin

@zzeeynali

@libsm

@Amy86867329

#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH",cylumfinance replying cylumfinancea good project requires strong team definitely strong team projectehsan30027500rezamashhadi865astarafranklinzzeeynalilibsmamy86867329cylum cym bnb bsc cryptocurrency binance btc eth
1514964975407988741,anjalba_b,2022-04-15 13:52:51+00:00,"@OfficialTravlad Hope win🙏🙏🙏
#BNB",officialtravlad hope winbnb
1514964967178571776,PrimoToken,2022-04-15 13:52:49+00:00,GM from our #DenverLab #Mmemberville @Mmemberville_ @justinsuntron #Tron #bnb #bitcoin #hemp #cbd @PrimoGardensInc @underdogs_llc15 https://t.co/Xt4c6j9Got,gm denverlab mmemberville mmemberville_ justinsuntron tron bnb bitcoin hemp cbd primogardensinc underdogs_llc15
