term,frequency
decentraland,1.7362323724577908
missed,1.7305135462272152
reserves,1.7158106436171827
defi,1.7137521136672107
need,1.7118806877583563
far,1.7111359584831094
bullish,1.6796232239564837
network,1.6607869997577724
adoption,1.660096978757518
doge,1.658101924193823
new,1.6563200303505
signalsmina,1.6552816367691428
polkadot,1.6525402149642492
getting,1.6503754275620308
cryptocurrency,1.6483545458257018
cryptos,1.6244910909610184
seems,1.618661468126302
lot,1.6148546728013609
amp,1.600748448817537
pay,1.5985427542656157
believe,1.5946983826420285
metaruffy,1.5929790219542197
without,1.5911391605974032
thecryptolark,1.5736008586606691
evergrande,1.5692493429864087
truthors,1.5639487676103918
true,1.5559399063952088
astr,1.5405565195623843
anything,1.5386787747264306
take,1.5213547362316366
probably,1.5184479912732831
already,1.5128709216385685
left,1.5027712366115704
definitely,1.5021752545451268
yes,1.5008403458331065
hold,1.4973100528744157
dod,1.4956265652871146
everyone,1.4918682876870135
forex,1.4902099021656179
really,1.4776316176785087
shib,1.4752795774970566
harmony,1.4656672888213176
sure,1.464674914398957
best,1.4632942702738985
guys,1.4595118188830845
world,1.4518130564325935
liquidity,1.441180643169634
simply,1.438864679399949
mean,1.4221426737886804
001,1.4193692105430042
follow,1.4143878067157458
sys,1.3923762572021943
syscoin,1.3923762572021943
least,1.3923163329056756
backed,1.391953201374125
premium,1.3901691946403543
nft,1.3784939123864977
cz_binance,1.3768229659431177
step,1.3658259311422198
away,1.365522053260006
babydoge,1.358659203826978
altcoindailyio,1.3561079580216335
paid,1.3494391824578391
nearprotocol,1.3477613650128433
breakout,1.3230534751386294
greensatoshitoken,1.3170881583644607
gst,1.3170881583644607
today,1.3153057789833515
move,1.3117202517080764
40k,1.3099102872634096
altcoingordon,1.3092499149180081
themooncarl,1.3079609907054044
work,1.306422674467309
bank,1.3035332486483804
token,1.3014739979502428
payments,1.2944703358479765
case,1.2915965562075542
financial,1.2902348889929964
account,1.2890169863641832
trx,1.2869643222852258
10,1.2819732105821808
last,1.2770643595619577
theres,1.273672579071053
give,1.2707167379750772
circle,1.2693426675463488
cash,1.2679755834127102
bsc,1.2645958979900436
current,1.2622328611458555
000,1.2550081224374816
level,1.2441361665759403
watcherguru,1.2403640540277339
trying,1.2399634360446536
btc_archive,1.2376142840573978
waiting,1.2372667449937806
back,1.2363556335479389
man,1.2300149179508741
users,1.2253552404356358
thetafuel,1.2242219882126744
tfuel,1.2242219882126744
change,1.213855217587779
astar,1.2078077530812572
black,1.206986451060499
things,1.206248943824576
high,1.2027969698046996
ftm,1.1944277131979777
shibainu,1.192354374416174
happened,1.1914397617082981
avax,1.1880945769211617
ape,1.1771909442512716
love,1.172080640734439
shibinform,1.1656288222546975
bet,1.164137421555623
tokens,1.1622152067629412
exactly,1.1617470772255025
maybe,1.1587706389088928
gang,1.1571265450607144
303688016tether,1.1457265598996569
4028187558ethereum,1.1457265598996569
hes,1.1451158351562776
cant,1.1419405884307863
1h4,1.1369183100923508
1h11,1.1369183100923508
1h5,1.1369183100923508
1h2,1.1369183100923508
1h3,1.1369183100923508
hit,1.1358110549256646
sebsw0rd,1.1334826078799634
marcel4congress,1.1334826078799634
someone,1.1294749968686841
tron,1.1271241029756904
often,1.125218176633492
evidences,1.123422686906816
immediately,1.1212518215064122
together,1.1182287050876596
something,1.1178340301895437
waste,1.114333497110256
woonomic,1.1063667276179638
late,1.100972232153349
stop,1.0991264632725135
nothing,1.0953853362754367
trade,1.095126049331731
lugano,1.093429629059469
usa,1.0933539856137249
forbescrypto,1.0909698854160739
steven_ehrlich,1.0909698854160739
bitcoinmagazine,1.0893790468992457
markets,1.0875476099721808
zcashzec,1.0865140513936473
tetherxrpzec,1.0865140513936473
zcashthank,1.0865140513936473
cryptosfaucets,1.0865140513936473
pre,1.0865140513936473
presearchtrx,1.0865140513936473
tronusdt,1.0865140513936473
stable,1.0860612981946354
open,1.0763847852285735
wingriderscom,1.0745744069319438
available,1.069882409138
everything,1.0661046421463172
binancesmartchain,1.057547821252363
low,1.0561346281383723
add,1.0467425056469237
wouldnt,1.0379761781929884
yet,1.0370109777582113
france,1.0323972553712282
phone,1.031390561309903
using,1.0292002550352661
channels,1.026994921322696
signals,1.026994921322696
receive,1.026994921322696
around,1.025938113062462
015,1.0214484847321246
bit,1.0202581198954486
scam,1.0149417611313647
nice,1.0099510424737024
thing,1.009015088125267
tetheramplugano,1.0082064237956927
wallet,1.0030071349680059
prepares,0.9904984859413791
massive,0.9904984859413791
arrival,0.9904984859413791
1goblinrich,0.9885004678084643
banks,0.9883785399650165
wazirx,0.986921045299096
arweave,0.986921045299096
ar,0.986921045299096
lrc,0.986921045299096
investor,0.9853770371828277
worth,0.9848719969840357
half,0.9799283248300185
profit,0.9770621122657723
cozetediva,0.9759051953533526
btctn,0.975517144803813
vip,0.9749840001869408
short,0.973146938014732
platform,0.9711726004185802
fall,0.9698262510969464
adopted,0.9691224756437304
signalstether,0.9677460302645757
entry,0.9677200438444806
another,0.9669361960457958
luna,0.9658553489030548
rovercrc,0.9644841102644894
1001bnb,0.963454994346619
believing,0.9602256684162336
free,0.9600781738112059
goes,0.9568069953083647
100000,0.9536801944138105
proud,0.9527542287685073
project,0.9475751546654315
id,0.9471005069012516
amazing,0.9467725773050798
ive,0.9453578620171252
tariqnasheed,0.9439864657702324
better,0.9376004662901762
update,0.9374655169668464
million,0.9364248639847834
reaching,0.9350629722477443
worry,0.9336884435811968
invest,0.9312101626386224
wheres,0.9211249385690541
wealth,0.9193510328780718
almost,0.9130102220270717
says,0.9123995655860373
ready,0.9108041938856566
blockchainvia,0.9073621095820432
100013bnb,0.9071493302767435
yea,0.9046199072728267
means,0.8959122555842375
babble,0.8957267009845149
two,0.8920653383567578
profits,0.889495040734732
research,0.888210398323569
saving,0.8880707463079422
gate_io,0.8859519959912012
grow,0.8858900757361812
fund,0.8840933761338226
talk,0.880077609529716
rly,0.8791061249106132
rally,0.8750373499698694
25,0.8745988465015739
looks,0.8744679888204192
full,0.8740669110058773
buying,0.8693630709955283
literally,0.8679071536054569
eyes,0.8644193678815755
coinbasesupport,0.8623887311955385
loss,0.8618123074360065
opinion,0.861357970843605
yeah,0.8607888710219489
huge,0.8596338525946811
40,0.8581545194841489
kind,0.856108119986687
spreading,0.8547914358221382
staking,0.8518448883900309
feg,0.84689585734825
fees,0.8461955422139076
hope,0.8412822528721101
choice,0.8395988023201493
team,0.8367362390075792
exchanges,0.8364451879080732
isnt,0.8363337630134082
el,0.8359107387078006
coinmarketcap,0.835231135519145
idea,0.8351582357455885
tbh,0.8305119362522615
print,0.8287937649703387
earn,0.8284294342961334
bot,0.8214682872540635
etc,0.8212155486093969
airface4,0.8200868119873429
reward,0.8200778242375031
complete,0.8182775794978207
unless,0.8174608862376544
tried,0.8151037382800098
shit,0.8107644054908291
odell,0.8092634103994687
signalloopring,0.8050878632106413
must,0.8036830908368466
amazon,0.8024093480829712
whole,0.80175916174481
etherium,0.8013628965666004
years,0.7993136069174912
asking,0.7990377428639799
directly,0.797535027182106
business,0.79564135209586
002,0.7954730750240193
bep20,0.7953134175149393
understand,0.7951000185239954
bag,0.7942000483949807
actually,0.7941308488465788
company,0.7904705164523033
higher,0.7886925813668058
justinsuntron,0.7859177105014965
lpc38671634,0.7812647323871647
native,0.7810358288653937
hate,0.7794310282309885
transactions,0.7793296418886762
bitcoins,0.7788199396262018
watch,0.7785873485209382
talks,0.7774616329495775
funny,0.7755093672288856
sats,0.774685824551433
investing,0.7741170175325764
salvador,0.7739307621605236
cause,0.7726077240297626
shrinking,0.7726077240297626
april,0.7674301137546395
continue,0.7667866523820006
disappear,0.7660281787017891
flow,0.7643264611324604
look,0.7626063707447693
fully,0.7619755979140604
alannuhg,0.7616439576974652
miss,0.7615133482237864
clevermanka,0.7610597869730037
yan_tan_tether,0.7610597869730037
skeptical_lynx,0.7610597869730037
well,0.7603955906269044
value,0.758800000688913
may,0.7554999565661176
run,0.753932280283883
service,0.7522783745362547
arbitrary,0.7520004991299125
point,0.7511148032103965
fool,0.7504075868581257
currently,0.7502163303395973
surprised,0.7497481204675718
nonsense,0.7461755688740925
ust,0.745685130126079
reached,0.7449548015090048
daily,0.7441329991732042
vethortoken,0.7425789344311572
vtho,0.7425789344311572
volumes,0.7412036802248061
damn,0.7403850297138275
thanks,0.7391905549951595
community,0.7370856989789134
realize,0.7353238112540024
start,0.7332289342433977
total,0.7330316629656352
thejohnphantom,0.7329835585203447
always,0.7319181863785726
regular,0.7318801574764381
kucoin,0.7315265347530173
wanted,0.7285707823653601
moon,0.7271441245883563
alts,0.7261247276247691
connection,0.7233531735987532
saying,0.7229493173038442
angiepe91610422,0.7229181195874711
forward,0.7220633236804217
mouth,0.7198099549716982
46,0.7174115297574487
centre,0.7174115297574487
blacklists,0.7174115297574487
addresses,0.7174115297574487
blacklisted,0.7174115297574487
read,0.7171032022007598
started,0.7167053657966531
kasta,0.7164616099074097
legal,0.7143611139438503
interesting,0.7079392480498021
bots,0.7058121599994037
needs,0.7057363741056157
vipmina,0.7044871757060618
remember,0.7044334919340661
rosie,0.7004780175473504
birbs,0.7004780175473504
count,0.6997624064983433
similar,0.699730035548817
thank,0.6972076360473551
funds,0.6949250464889023
spookyshiba,0.6947023678678665
1xrp,0.6939819172387238
stay,0.6919703513467972
let,0.6914110485842434
youre,0.6907614616111482
avalanche,0.6898689126359427
job,0.6892060557439172
hello,0.689185017105526
leading,0.687961463354293
got,0.6878893439218323
opportunity,0.6835670239760909
superior,0.683184167737138
celo,0.6820136308960003
bottom,0.6815236419334866
knows,0.6777197472252792
interested,0.6769557785387165
decision,0.676431516046286
sign,0.6759712124831556
grid,0.6759075843140405
anyway,0.6732061947968393
large,0.6721871093205215
convince,0.67091606259173
closer,0.6708963098230023
live,0.6704223064623267
009,0.6679450767583268
1005,0.66765765621248
0998231,0.66765765621248
rank,0.66765765621248
nervosnetwork,0.6674279693896664
ckb,0.6674279693896664
month,0.6670471179742575
highest,0.6654767665094932
1bnb,0.6652578255992523
sol,0.6652482756704156
tweet,0.6623876895690555
bankrupt,0.6615445620300138
lmao,0.6599902154853007
fee,0.6599323585161037
printing,0.6584056766675703
theory,0.6584009291514713
stables,0.6579647793244429
014,0.6577868661761459
sell,0.6561025407557544
aint,0.6558026881684711
ask,0.6552161998689627
period,0.6544585261070893
shitcoin,0.6533443918772923
111002bitcoin,0.6520106067888074
limited,0.6514347703303025
lack,0.6511300565581455
used,0.6490798738995294
propaganda,0.6487583594034136
41761643binancecoin,0.6470497391266898
government,0.6469242592353978
fucking,0.6467756601566257
digital,0.6435756572176037
iohk_charles,0.6431899392828104
cardanostiftung,0.6431899392828104
circlepay,0.6431899392828104
cryptonitetweet,0.6431899392828104
reason,0.6419970998685132
attention,0.6400373382875777
stuff,0.6383521652130135
plan,0.6382285156534322
platforms,0.635992793590502
exchange,0.6356606617273265
term,0.6347883550641559
economic,0.6340749508109655
doesnt,0.6334141825164874
entered,0.6333781349954053
founder,0.6332491521456365
spread,0.632359780002979
111003bitcoin,0.632229010215331
fking,0.6321672981628381
video,0.6312609108286172
cryptonews,0.6309153339876907
important,0.630714069776376
7793,0.6305465031988962
become,0.6301664545421523
life,0.6293513235316259
bang,0.6284291165337288
buck,0.6284291165337288
tho,0.6282326883622257
ltc,0.6246798549740767
convert,0.6217842358612446
talksmichelemicheletradingsecond,0.6215843897361955
heretelegram,0.6215843897361955
blackberryxrp,0.6204508248868339
fraud,0.6163893976037476
mlgavaudan,0.6163586342882019
0xdosa,0.6163586342882019
rebeccadai0,0.6163586342882019
dune,0.6163586342882019
jib0xd,0.6163586342882019
0xperp,0.6163586342882019
backbooked,0.6163586342882019
0xtuba,0.6163586342882019
shiba,0.6159987036063941
pm,0.6154042531885462
dennis_porter_,0.6141606157836783
dash,0.6132212054202122
reality,0.6123134030755861
future,0.6107261329398521
xlm,0.6092859419336465
due,0.6092451263125614
scymitar,0.6079556177091131
savings,0.6079556177091131
moment,0.6070373731607983
safemoonpulse,0.6063710866122
baby,0.6063710866122
didnt,0.605436927320693
ksm,0.6048541225226282
100k,0.6035553067367705
ecosystem,0.601806635926994
co,0.6017251478218595
ends,0.5999642274948647
written,0.598801410850981
salvadoran,0.5982913699984008
families,0.5982913699984008
violence,0.5982913699984008
dollars,0.5979627901026426
resistance,0.597351769462217
stg,0.5957305090194972
gmt,0.5957305090194972
signalsstepn,0.5957305090194972
stargatefinance,0.5957305090194972
bring,0.5950325765694982
loan,0.5942389864482743
ghc,0.5921897628913291
coins,0.5892749634760845
leader,0.5892749634760845
air,0.5884469218120971
hodl,0.5871363708571249
rest,0.5856387352045878
net,0.5851579576805148
purchases,0.5835458096841535
fundtransfer,0.582750990278784
comparison,0.582750990278784
foreign,0.582750990278784
casaclubunam,0.5826399629103365
statemine,0.5815241611358392
altcoin,0.5805216231977662
pill,0.5803875385450336
owned,0.5799353623425564
addition,0.5796585588523954
authorities,0.5795414265814827
dog,0.5762760827812282
sale,0.5762612340827323
cardanoblockchain,0.5762612340827323
palafro,0.5756214782417709
politicians,0.5732741752871643
experience,0.5715584844345556
capital,0.5707609560932199
swiss,0.569907903855438
dex,0.5689642486750683
wingriders,0.5689642486750683
20,0.5684614533813207
terra,0.5682956715374892
stake,0.5682286751758309
enabled,0.5669074674329898
thought,0.5659851188785151
boys,0.5653204895169069
week,0.564729927815675
specific,0.5621117252528015
freetether,0.5610551394953761
slickstunna2008,0.5595876070465091
sound,0.5575211002856718
nearing,0.5575211002856718
ninjascalp,0.5571831567729733
projects,0.5571548879923547
execs,0.5559864115274373
reportedly,0.5559864115274373
facing,0.5559864115274373
doj,0.5559864115274373
probe,0.5559864115274373
truthor,0.5550656252208931
first,0.5527432320656993
raided,0.5526555609861675
office,0.5526555609861675
hi,0.5521394519038867
d0tsama,0.5509050128056816
kylin_network,0.5509050128056816
unique_nftchain,0.5509050128056816
danreecer_,0.5509050128056816
bettechentt,0.5509050128056816
trobriand15,0.5509050128056816
donniebigbags,0.5509050128056816
acalanetwork,0.5509050128056816
cryptonewsshark,0.5509050128056816
launch,0.5507900706902256
tweets,0.5507125700690287
altcryptocom,0.5505627382989292
questions,0.5503888135278476
truly,0.5490539070464541
smart,0.548768454941247
wow,0.5483712936301331
crypto__diva,0.5480268240811197
gap,0.5476049754021963
cases,0.545157915229766
provoked,0.5441937561050735
shorts,0.5441937561050735
forever,0.5439604759693386
coffee,0.5425652738058614
clutching,0.5425652738058614
plane,0.5425652738058614
blockchaincardano,0.5419723538715215
worlds,0.5414816388802574
decentralized,0.5408228295301123
_crypto_bull,0.5401396245633879
obvious,0.5376379686725201
altcoins,0.5360207112571619
situation,0.5359362618202828
quite,0.5353242748627168
name,0.5336319452090453
made,0.5332072198027528
simple,0.5331793507734685
sec,0.532999804564269
times,0.5322965297077713
tanks,0.5314557404938705
airdrop,0.5293899716074794
ridiculous,0.5282979543498284
gamefi,0.5282475208036763
happen,0.5281867623896059
lttelegram,0.5277797520711999
default,0.5258501517888586
home,0.5249854630184538
internet,0.5191934664110259
barsoapguy,0.5181570293174096
__elkid,0.5181570293174096
1st,0.515544890321669
cnbci,0.5151401923672414
transparent,0.5151401923672414
closed,0.5151401923672414
english,0.511089980945324
enough,0.5110207601416827
public,0.5109688488060714
area,0.5105016902081134
single,0.5093880750538619
mine,0.5093813457743964
ftx,0.509273620260162
control,0.5064926566299004
real,0.5056332648790658
close,0.5052619201079815
daughter,0.5044886699526434
provider,0.503486202761699
might,0.5012803145564567
004,0.4999291836936362
countries,0.4998690952097019
brother,0.49958421327144326
obviously,0.49848923550522023
amount,0.4984127577271643
required,0.49778356775989585
bonds,0.49729568262065493
announced,0.4961859296368397
via,0.49557251996088175
minutes,0.49542077802523143
telegram,0.49542077802523143
prevent,0.494658173569618
mind,0.4936145310193345
proof,0.49237875417172877
tickets,0.4908792331396151
usdcoin,0.4905310770781928
moree,0.490059881702112
speaks,0.490059881702112
picture,0.48984269491277077
dominance,0.4891943903991611
focus,0.48913193205037575
takes,0.48852441370480887
wen,0.48783302473057755
beautiful,0.48778748576918235
target,0.48775998555694483
shibreports,0.4863352000922119
morning,0.4850961168990343
across,0.4849977384985819
musasnuas,0.4849977384985819
btw,0.4843269158622897
lindapjones,0.4837991769172879
piece,0.4837991769172879
evidence,0.4837991769172879
ryansadams,0.4835691428322127
clubtether,0.48127901013515517
global,0.48111898467117714
dude,0.4801499162837203
becomes,0.47974229961887854
shibaspooky,0.47913497621174683
lost,0.4785054935140436
vipethereum,0.478242044514097
information,0.47822326005203497
propping,0.4781626871456245
weekend,0.4781422547349603
wishes,0.4781422547349603
1150,0.47406171698555444
wrx2of3,0.47406171698555444
enjoytelegram,0.47406171698555444
upside,0.47406171698555444
increase,0.47406171698555444
realwillybot,0.47373365569472536
arguments,0.47309755579141316
neither,0.47309755579141316
blowing,0.47309755579141316
stopped,0.46990938606937305
savannahfba,0.4693342935727926
investingman57,0.4674007576165271
thumbs,0.4673025233452964
looking,0.46492441994009887
respectfully,0.46492441994009887
option,0.46438320079754947
testing,0.46342838496183536
american,0.4634146065266749
15,0.46319349774156915
data,0.462363464745441
especially,0.4616550612980338
idiot,0.46069072311704695
done,0.4604710333422752
march,0.4602462633147942
reinvest,0.4597451832356714
butler_ciaran,0.4597451832356714
1000,0.45946537502655377
conversion,0.45815036280493326
converting,0.45815036280493326
rd_btc,0.45714634424403183
tshirt,0.45714634424403183
akibablade,0.45714634424403183
perfect,0.4536692244804681
person,0.4534267079040033
called,0.453410027661831
centralized,0.45273553091544494
problem,0.4525786037374268
however,0.45217519109352877
comes,0.4520550193844642
pionex_com,0.4506292734214882
pool,0.4499801097082825
seen,0.4496730096793039
inr,0.4491214758244631
usdtinr,0.4491214758244631
usdinr,0.4491214758244631
appearing,0.44851065166533133
hey,0.44848025624185783
busd,0.448176845469357
anywhere,0.4473000544769826
8271430607731ranking,0.4467859967637067
000890344market,0.4467859967637067
000211865market,0.4467859967637067
8270896394225ranking,0.4467859967637067
8271101675699ranking,0.4467859967637067
8270388239944ranking,0.4467859967637067
8270721166525ranking,0.4467859967637067
000961379market,0.4467859967637067
001260361market,0.4467859967637067
000218322market,0.4467859967637067
8270329562859ranking,0.4467859967637067
8271124654782ranking,0.4467859967637067
000397672market,0.4467859967637067
000685332market,0.4467859967637067
white,0.4464270990337377
annoying,0.44617794679938166
game,0.4460703177051442
claims,0.44487606954877257
provide,0.4422818249278969
turn,0.4410550671264397
posted,0.44020678341204467
provides,0.4385535940963811
sl,0.4382716067913994
usdidr,0.43820847815391495
idr,0.43820847815391495
usdtidr,0.43820847815391495
spending,0.4380243081336657
terrausd,0.4379709655673612
scenariostelegram,0.4379709655673612
holding,0.4379709655673612
h1,0.4379709655673612
demand,0.4379709655673612
hl,0.4379709655673612
h4,0.4379709655673612
supply,0.4379709655673612
possible,0.4379709655673612
talkswoodswoodsrune,0.4379709655673612
powell,0.43685415274086375
papers,0.43545248334081166
ball,0.43387567447544023
trainer,0.4327746100578579
tennis,0.4327746100578579
surprisingly,0.43258578790589625
pathetic,0.42858378655915363
tethertothe1,0.42858378655915363
videobitcoin,0.42802263354133613
strike,0.42802263354133613
ability,0.42802263354133613
old,0.4277558357674429
provoke,0.42733107624028516
swan,0.426305046950236
paper,0.4258045281079713
swapped,0.4252618837677273
tied,0.4251973739383771
risk,0.42465858509673665
wasting,0.42465858509673665
strong,0.42465858509673665
bought,0.4233478975874221
poll,0.422804677287605
somehow,0.422804677287605
certik,0.4225954847077122
ponzi,0.42232799510509644
usdthb,0.4222362875678283
usdtthb,0.4222362875678283
thb,0.4222362875678283
queens,0.4215370436274274
speakernikesa,0.42145245875287796
mostly,0.42145245875287796
seekingtruthq45,0.42145245875287796
opposite,0.41914564946927857
wrong,0.41891308425116003
attempt,0.41890213080253635
volume,0.4171365375298472
door,0.41656685503682445
portal,0.4161422891530966
tethering,0.4161422891530966
moving,0.41581072333470726
z1ran2,0.41581027218305927
bigdubbleyou,0.4156202442492712
misleading,0.4156202442492712
merging,0.4153311107057064
success,0.4153311107057064
protocols,0.4153311107057064
chiquinher,0.41464332613057936
wonder,0.4140535069572361
earns,0.4129816190445797
transparency,0.4127162687224569
equivalents,0.4127162687224569
otherwise,0.4119686840436017
sth,0.41171964695538055
lesbian,0.41117706885248917
consider,0.4108879999943684
pumps,0.410384186478101
differing,0.41022186186610954
ladynairn,0.41022186186610954
bullying,0.41022186186610954
trader_jibon,0.4099920287149847
treasury,0.40977379297596556
ambitions,0.4097106973674915
r6kimry,0.4094549744140602
nostro2022,0.4094549744140602
theories,0.4094549744140602
sendmoney,0.4076424124479711
expected,0.4074042154776537
structure,0.4074042154776537
istelegram,0.4074042154776537
wrx1of3,0.4074042154776537
bypass,0.40679774491780263
capitalization,0.40679774491780263
card,0.40588343715755376
virtual,0.40588343715755376
naira,0.40588343715755376
walletsafrica,0.40588343715755376
paybis,0.40588343715755376
xdb,0.4058109755098364
technology,0.40488023630651204
ypur,0.4027045971477074
moneytransfer,0.402537045990751
per,0.40107070366768066
bsv,0.39963321681755987
buddiezz1,0.39925065117743014
woahjonny,0.39925065117743014
tether_xrpl,0.39925065117743014
sp00n1cus,0.39925065117743014
determines,0.3990903810455069
trust,0.39894416464292237
availability,0.3982718324373924
widespread,0.3982718324373924
banking,0.39732733505735207
meant,0.3970006588235201
audit,0.3948775423429194
till,0.3925571010515204
worsens,0.3925571010515204
peak,0.3923492064056592
memecoins,0.3923492064056592
wise,0.3923492064056592
issues,0.3922755313671797
victim,0.39205129596605615
piercetheveilsg,0.3918246575846312
sees,0.3918246575846312
4billion,0.3913447573544858
cannot,0.3913447573544858
moonbleached,0.3904801149822406
realised,0.3904801149822406
mxdefi,0.38937301743426556
vulcanforgedpyr,0.3892638194304235
pyr,0.3892638194304235
front,0.3881244942142773
household,0.3881244942142773
41666usd_coin,0.3862058217302457
095073terra,0.3862058217302457
1014cardano,0.3862058217302457
078078solana,0.3862058217302457
100018bnb,0.3852834375257247
41730747binancecoin,0.3852834375257247
43877107instablockchain,0.3852834375257247
110025bitcoin,0.3852834375257247
0169telegram,0.38483494753421293
resistancemoney,0.38322047957992705
speculation,0.38322047957992705
lopp,0.3813218539663451
whats,0.3813218539663451
shares,0.3792785108879668
podcast,0.3792785108879668
arent,0.3790970204539784
balkinishu,0.3790970204539784
reala1felix4,0.3790970204539784
wife,0.37905201512652725
warden,0.37905201512652725
vr,0.3760278441515732
victoriavr,0.3760278441515732
sim,0.37552342842313724
alltimehigh,0.37543719495367406
100013instacryptocurrency,0.37543719495367406
10000000000000ethereum,0.37543719495367406
uncertainty,0.37524891051339454
tired,0.37524891051339454
boredom,0.37524891051339454
rankings,0.3749535146767593
nova,0.37468068732275905
networks,0.37468068732275905
ant_smith86,0.37405023152952044
sounds,0.37405023152952044
usdttether,0.37397439483014006
usdtether,0.37397439483014006
usdtry,0.37397439483014006
asset,0.37397439483014006
type,0.37397439483014006
usdttry,0.37397439483014006
talkstahervagtahervaglttelegram,0.3737617572860374
tokunboadesina,0.37270562035789645
sirim,0.37270562035789645
sir,0.37270562035789645
criminals,0.37260717226046836
rigs,0.3717077366850854
mods,0.3717077366850854
orphius,0.3717077366850854
ttvsigmavt,0.3717077366850854
super,0.3717077366850854
accepting,0.36976372369397936
post,0.36967213889858774
seriously,0.36920400418597615
printersurely,0.36920400418597615
put,0.36871425888961834
042,0.36766671227611536
ore,0.3645924182795417
thinking,0.3643000557637656
90,0.36421981084972166
clockwork,0.36421981084972166
nuclearbitcoinr,0.36421981084972166
vanishes,0.36421981084972166
qestion,0.36387955421001816
loosses,0.36387955421001816
words,0.36364834388966616
nonexistent,0.36364834388966616
meaningless,0.36364834388966616
bunch,0.36364834388966616
sabi,0.36280204687648476
wetin,0.36280204687648476
nowto,0.36280204687648476
behind,0.3612728874624177
actadi,0.36035849199167386
103011bitcoin,0.35866723111428594
pos,0.35866723111428594
100348airdrop,0.35866723111428594
100127binancecoin,0.35866723111428594
contract,0.3578372117192168
4178usd_coin,0.3573936861213249
1017cardano,0.3573936861213249
0781091solana,0.3573936861213249
0999915xrp,0.3573936861213249
0950892terra,0.3573936861213249
8202avalanche,0.3573936861213249
statistics,0.35720496360122966
popular,0.35720496360122966
monopoly,0.3570797753106019
seeks,0.3570797753106019
managing,0.3570797753106019
makes,0.3570797753106019
peer,0.3557641480745774
1001xrp,0.3555061699249522
0947261terra,0.3555061699249522
0949281terra,0.3555061699249522
10146cardano,0.3555061699249522
0770556solana,0.3555061699249522
823avalanche,0.3555061699249522
10144cardano,0.3555061699249522
8153avalanche,0.3555061699249522
0999814xrp,0.3555061699249522
8149avalanche,0.3555061699249522
41647usd_coin,0.3555061699249522
0778562solana,0.3555061699249522
0955351terra,0.3555061699249522
41618usd_coin,0.3555061699249522
10212cardano,0.3555061699249522
0779694solana,0.3555061699249522
1002bnb,0.3555061699249522
41851usd_coin,0.3555061699249522
rare,0.3553318815632321
1001,0.353174956959846
006,0.3531357829740082
